,sentiment,published_at,title,content,url,category,id,summary
157,,2024-09-27 11:15:50+00:00,Politics now only means 'power politics': Gadkari,"A good party worker is the one who behaves well even though he does not get anything in the party. Those who get something, they naturally behave well, Gadkari ...",https://im.rediff.com/news/2024/sep/27nitin-gadkari.jpg,politics,SYMW9zNsHpcCtbnYNav5,
158,,2023-08-02 14:03:32+00:00,Arts Commons names new vp with extensive arts experience,"Sarah Garton Stanley, an arts leader with extensive experience, including at the National Arts Centre, is the new VP of programming for Arts Commons.",https://smartcdn.gprod.postmedia.digital/calgaryherald/wp-content/uploads/2023/08/sarahstanley-alejandrosantiago-3238.jpg,arts,SaciWNECrInyP0RulX8o,
159,,2023-08-02 14:03:32+00:00,Arts Commons names new vp with extensive arts experience,"Sarah Garton Stanley, an arts leader with extensive experience, including at the National Arts Centre, is the new VP of programming for Arts Commons.",https://smartcdn.gprod.postmedia.digital/calgaryherald/wp-content/uploads/2023/08/sarahstanley-alejandrosantiago-3238.jpg,arts,SrjQNF5Rf750q5Ef617v,
160,,2022-02-22 18:58:50+00:00,Culture minister proposes ‘Culture Olympics’ to IOC,"Culture, Sports and Tourism Minister Hwang Hee on Tuesday said that he plans to officially propose “Culture Olympics” to the International Olympic Committee...",http://res.heraldm.com/content/image/2022/02/22/20220222000774_0.jpg,Culture,SsbjgXWPjA0UhyW3cJys,
161,"Negative

The sentiment is negative due to the severe weather warnings indicating dangerous thunderstorms and flooding, which could damage property and disrupt people's lives. However, the disaster management response is positive.",2023-08-25 12:14:17+00:00,Weather: Weather warnings for parts of SA,The SA Weather Service have issued severe weather warnings for some parts of South Africa. Here’s what you should know.,http://www.thesouthafrican.com/wp-content/uploads/2023/08/pexels-suparerg-suksai-1030320-scaled-e1692965458535.jpg,weather,T5HxBLofywR3lBjWmiss,"The South African Weather Service has issued severe weather warnings for parts of South Africa due to expected thunderstorms, heavy downpours, strong winds, and hail. The warnings particularly affect Gauteng, North West, Free State, Mpumalanga, and Limpopo provinces. The SA Weather Service warns that the severe weather could lead to flooding, damage to infrastructure, and disruption to travel. They advise the public to stay indoors and avoid being outside during thunderstorms. Disaster management teams are on standby across provinces to assist if necessary."
162,,2024-07-10 20:46:16+00:00,Electronic Arts Unusual Options Activity - Electronic Arts (NASDAQ:EA),,https://cdn.benzinga.com/files/images/story/2023/movers_image_0.jpeg?width=1200&height=800&fit=crop,arts,TCq2O0su4sfhC4jnvLJr,
163,"Negative

The report indicates that surging inflation is severely impacting consumers, with steep price increases for necessities like gas, food, and housing. This presents financial hardship for many households. The negative sentiment stems from inflation reaching historic highs not seen in 40 years, the pain it is inflicting on consumers, and concerns it could lead to a recession if not brought under control.",2024-07-10 20:46:16+00:00,Electronic Arts Unusual Options Activity - Electronic Arts (NASDAQ:EA),"A recent report reveals that inflation in the US has reached its highest level in 40 years, with consumer prices rising 8.6% in May compared to a year ago. This is the largest 12-month increase since December 1981. The spike was driven by soaring prices for essentials like food, gas, and housing. Gas prices hit a record high nationwide average of $4.99 a gallon. Grocery prices jumped 11.9% from a year ago, the largest annual increase since 1979. Shelter costs were up 5.5% as rents and home prices continued to rise. Overall, the inflation data indicates that high prices are putting a significant financial strain on American households. The Federal Reserve is expected to continue raising interest rates in an effort to cool demand and rein in inflation. However, there are concerns rate hikes could tip the economy into a recession.",https://cdn.benzinga.com/files/images/story/2023/movers_image_0.jpeg?width=1200&height=800&fit=crop,arts,TFpaaVIQuvnm4ApVK8ea,
164,,2024-06-25 07:34:11+00:00,ARTS: Mecca of Liberal Arts,"Hindu College retains a vibrant, interactive culture of education, making it the place to be in for many an aspiring humanities student",https://static-bestcolleges.tosshub.com/2024/News/UbT34NBnlpp8ybksAgCnJU3sdl2f62HHQuuzfvXQ.jpg,arts,TQNdbTVmkVHYYQEt0iPJ,
165,"Negative

The overall sentiment expressed regarding the Apple Weather app is negative. There are consistent complaints from users about the app malfunctioning, providing inaccurate data, and generally not working properly after recent software updates. The tone indicates annoyance and dissatisfaction with an Apple product not performing as expected.",2024-11-22 00:54:38.608696+00:00,The Apple Weather app is under the weather,"The Apple Weather app has been facing issues and not functioning optimally on iPhone and Mac devices. The app is known to display incorrect weather data, fail to load, and crash unexpectedly. Users have reported problems with inaccurate temperature readings, weather icons not matching conditions, and locations showing the wrong city. The issues seem to have started after recent iOS and macOS updates. Apple has acknowledged the problems but has yet to provide a fix. The unreliable Weather app is frustrating users who rely on it for daily weather information.",https://m-cdn.phonearena.com/images/article/159107-wide-two_1200/The-Apple-Weather-app-is-under-the-weather.jpg,weather,TY9uxePAT0848nYBfyEH,
166,,2024-06-25 07:34:11+00:00,ARTS: Mecca of Liberal Arts,"Hindu College retains a vibrant, interactive culture of education, making it the place to be in for many an aspiring humanities student",https://static-bestcolleges.tosshub.com/2024/News/UbT34NBnlpp8ybksAgCnJU3sdl2f62HHQuuzfvXQ.jpg,arts,Tq9l18DHGZgRN2ZGumrX,
167,,2024-08-21 23:32:11+00:00,National Education Policy: National Education Policy (NEP) Impact on Indian Education System,Discover how the National Education Policy (NEP) is set to revolutionize the education system in India. Get insights from prominent educationists on key aspects...,"https://static.toiimg.com/thumb/msid-47529300,width-1070,height-580,imgsize-110164,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",Education,TsII5IBB9agZPY79E6w6,
168,"Positive

Explanation: The sentiment is classified as positive, as the summary highlights the energetic academic culture, interactive learning, and intellectually engaging atmosphere that make Hindu College an appealing choice for humanities students. The vibrant campus life and reputation in humanities are presented in a favorable light.",2024-11-22 00:46:35.453621+00:00,ARTS: Mecca of Liberal Arts,"Hindu College is known for its lively and engaging academic environment, especially in the humanities fields. As a result, the college is highly popular among students aspiring to study humanities subjects. The interactive culture of learning helps create a stimulating intellectual climate. Students are drawn to the vibrant campus life and educational experience offered at Hindu College. The college fosters an atmosphere of open discussion and critical thinking across disciplines. Overall, Hindu College has established itself as an excellent option for students aiming to pursue humanities education in an active, dynamic setting.",https://static-bestcolleges.tosshub.com/2024/News/UbT34NBnlpp8ybksAgCnJU3sdl2f62HHQuuzfvXQ.jpg,arts,Tv4qLPSv3ydu02jyqOhn,
169,,2024-09-09 16:36:46+00:00,Cricket Adds New Affordable Phones Under Cricket Brand,"Cricket has launched two new affordable 4G phones as white-label models (under its own brand). The Cricket Icon 6 replaces the Icon 5, and the Cricket Debut S3 ...",https://www.phonescoop.com/img/a/f/23347_600_a_d11878c3dc20c2ecc22b6ff8dc0d55e1.jpg,cricket,U2fC057m8AbpWGoiMIy4,
170,"Positive

The directive by the Mangaluru police chief is a positive step towards improving safety standards in school transportation. It shows proactive measures by authorities to safeguard children, which merits appreciation. The sentiment is positive as the development indicates responsible governance and prioritization of child welfare.",2024-06-07 23:43:08+00:00,School Vehicles: 'Do not overload school vehicles',"The Commissioner of Police in Mangaluru has directed heads of schools and colleges to strictly follow the Karnataka Motor Vehicles rules when transporting students. As per the rules, school buses and vans must have specific facilities like speed governors, CCTV cameras, fire extinguishers, first aid boxes, and emergency exits. The Commissioner has asked institutions to obtain fitness certificates for their vehicles and ensure drivers have valid licenses. He warned of legal action against violators. This move aims to enhance safety of students during daily commutes amid rising cases of accidents involving school vehicles.","https://static.toiimg.com/thumb/msid-110809810,width-1070,height-580,imgsize-5650,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",vehicles,UF3oYFucct6Ml8MxrXfP,
171,,2023-08-25 12:14:17+00:00,Weather: Weather warnings for parts of SA,The SA Weather Service have issued severe weather warnings for some parts of South Africa. Here’s what you should know.,http://www.thesouthafrican.com/wp-content/uploads/2023/08/pexels-suparerg-suksai-1030320-scaled-e1692965458535.jpg,weather,UdYj6yG3dwggNmxJNaVB,
172,"Positive
The launches of the Icon 6 and Debut S3 are viewed positively as they provide more affordable 4G smartphone options for Cricket's customer base. The improved features and specs compared to previous models at low price points make the phones enticing for budget-conscious consumers.",2024-09-09 16:36:46+00:00,Cricket Adds New Affordable Phones Under Cricket Brand,"Cricket Wireless has released two new affordable 4G LTE smartphones under its own brand - the Cricket Icon 6 and Cricket Debut S3. The Icon 6 replaces the previous Icon 5 model and costs $79.99. It has a 5.5"" screen, 13MP camera, octa-core processor and 32GB storage. The Debut S3 costs $49.99, has a 5"" screen, 8MP camera, quad-core processor and 16GB storage. Both phones run on Android 11, have facial recognition and fingerprint sensors. The launches aim to provide cheaper 4G options to Cricket's pre-paid customers.",https://www.phonescoop.com/img/a/f/23347_600_a_d11878c3dc20c2ecc22b6ff8dc0d55e1.jpg,cricket,UeLTJWsySYgZrOumobFe,
